epoch,lr,train_loss,train_ce,train_acc,val_acc,val_loss,seconds,best
80,0.01049224938121549,0.1099281907081604,0.1099281907081604,0.9624888896942139,0.9452,0.18381069946289064,32.2,1
81,0.009549150281252642,0.103970468044281,0.103970468044281,0.9648444652557373,0.9424,0.1757094787597656,32.9,0
82,0.008645971286271922,0.0950765535235405,0.0950765535235405,0.9683555960655212,0.9452,0.17440402221679688,32.9,0
83,0.007783603724899264,0.089505136013031,0.089505136013031,0.9695111513137817,0.9476,0.16286981201171874,25.9,1
84,0.006962898649802819,0.08187783509492874,0.08187783509492874,0.9731777906417847,0.9514,0.16807708129882812,19.9,1
85,0.0061846659978068265,0.07284862548112869,0.07284862548112869,0.9760222434997559,0.9514,0.16291963806152343,19.9,0
86,0.005449673790581615,0.06742402911186218,0.06742402911186218,0.9785777926445007,0.9532,0.15363479309082032,19.8,1
87,0.004758647376699036,0.06023034080862999,0.06023034080862999,0.9802444577217102,0.9538,0.15735943298339844,19.6,1
88,0.004112268715800957,0.05982412025332451,0.05982412025332451,0.9809555411338806,0.9564,0.14582509155273438,19.6,1
89,0.003511175705587435,0.05344221368432045,0.05344221368432045,0.9833555817604065,0.9544,0.1503727996826172,19.9,0
90,0.0029559615522887295,0.048034653067588806,0.048034653067588806,0.9846444725990295,0.9552,0.14453861083984376,19.9,0
91,0.0024471741852423253,0.044227179139852524,0.044227179139852524,0.9861111044883728,0.9582,0.15207119750976564,19.8,1
92,0.0019853157161528537,0.04492107406258583,0.04492107406258583,0.9851111173629761,0.9574,0.14833132629394533,19.8,0
93,0.0015708419435684529,0.03789297863841057,0.03789297863841057,0.9874889254570007,0.9592,0.1417741744995117,19.7,1
94,0.0012041619030626347,0.03691365197300911,0.03691365197300911,0.9888666868209839,0.959,0.13799691467285155,19.8,0
95,0.0008856374635655646,0.03632158413529396,0.03632158413529396,0.9883778095245361,0.9606,0.13940067443847656,19.6,1
96,0.0006155829702431174,0.03350808843970299,0.03350808843970299,0.9898000359535217,0.9598,0.137354736328125,20.0,0
97,0.00039426493427611206,0.03298575431108475,0.03298575431108475,0.9899777770042419,0.9604,0.1377947250366211,19.9,0
98,0.00022190176984600036,0.03408930450677872,0.03408930450677872,0.9891999959945679,0.9606,0.1372689178466797,19.9,0
99,9.866357858642213e-05,0.03202236816287041,0.03202236816287041,0.9895333647727966,0.9596,0.13832911071777343,20.0,0
100,2.4671981713420017e-05,0.032911498099565506,0.032911498099565506,0.989644467830658,0.9606,0.1380499725341797,19.7,0
